STATENM,STATECD,COUNTYNM,COUNTYCD,SPGRPCD,SPGRPNM,SPCLASS,UNITCD,RESERVCD,EVALID,'`0001 1.0-1.9','`0002 2.0-2.9','`0003 3.0-3.9','`0004 4.0-4.9'
Georgia,13,Schley,249,34,Sweetgum,Hardwood,3,0,132101,11542113.44,7831722.377,64654042.1,54947329.98
Georgia,13,Schley,249,35,Tupelo and blackgum,Hardwood,3,0,132101,,3850436.103,,24754218.82
Georgia,13,Schley,249,41,Other eastern soft hardwoods,Hardwood,3,0,132101,5433239.785,,37872332.82,
Georgia,13,Schley,249,42,Other eastern hard hardwoods,Hardwood,3,0,132101,16059260.97,,6721110.331,25699188.94
Georgia,13,Schley,249,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,6323303.466,,,
Georgia,13,Schley,249,55,Urban-specific hardwoods,Hardwood,3,0,132101,1656799.954,8841918.386,,
Georgia,13,Screven,251,1,Longleaf and slash pines,Softwood,1,0,132101,1214679.388,10574508.57,19921673.95,127668959.6
Georgia,13,Screven,251,2,Loblolly and shortleaf pines,Softwood,1,0,132101,16381036.3,49832441.45,51360932.17,131436581.1
Georgia,13,Screven,251,8,Cypress,Softwood,1,0,132101,19137997.9,8426073.632,,34139763.22
Georgia,13,Screven,251,27,Other white oaks,Hardwood,1,0,132101,6010875.117,16083648.88,11800698.78,
Georgia,13,Screven,251,28,Other red oaks,Hardwood,1,0,132101,40345543.88,82142890.55,81131094.27,116342793.4
Georgia,13,Screven,251,29,Hickory,Hardwood,1,0,132101,,5228181.74,,26251702.98
Georgia,13,Screven,251,32,Soft maple,Hardwood,1,0,132101,35998039.17,55028156.76,80422914.87,93236286.64
Georgia,13,Screven,251,34,Sweetgum,Hardwood,1,0,132101,28434915.57,46099819.3,109594579.9,185753960.2
Georgia,13,Screven,251,35,Tupelo and blackgum,Hardwood,1,0,132101,752782.3518,42080479.67,32397264.33,43496064.68
Georgia,13,Screven,251,36,Ash,Hardwood,1,0,132101,10526278.32,16850126.78,38059502.13,33402588.37
Georgia,13,Screven,251,41,Other eastern soft hardwoods,Hardwood,1,0,132101,10926685.62,26392628.43,46962693.1,49509871.58
Georgia,13,Screven,251,42,Other eastern hard hardwoods,Hardwood,1,0,132101,4785005.756,3861632.542,11111381.88,
Georgia,13,Screven,251,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,26643843.83,22705856.22,42822222.26,
Georgia,13,Screven,251,55,Urban-specific hardwoods,Hardwood,1,0,132101,5286707.248,5991034.503,,
Georgia,13,Seminole,253,1,Longleaf and slash pines,Softwood,2,0,132101,1145941.71,4895234.9,,
Georgia,13,Seminole,253,2,Loblolly and shortleaf pines,Softwood,2,0,132101,878450.3314,3128732.225,7251602.406,
Georgia,13,Seminole,253,27,Other white oaks,Hardwood,2,0,132101,,6661045.21,,
Georgia,13,Seminole,253,28,Other red oaks,Hardwood,2,0,132101,5655111.943,40459831.6,25090747.76,19368912.14
Georgia,13,Seminole,253,34,Sweetgum,Hardwood,2,0,132101,598908.0318,7577332.412,5241381.139,
Georgia,13,Seminole,253,41,Other eastern soft hardwoods,Hardwood,2,0,132101,2331736.75,,,
Georgia,13,Seminole,253,42,Other eastern hard hardwoods,Hardwood,2,0,132101,2492629.957,,,
Georgia,13,Spalding,255,2,Loblolly and shortleaf pines,Softwood,4,0,132101,1308590.498,18180061.16,25302643.75,34998325.79
Georgia,13,Spalding,255,25,Select white oaks,Hardwood,4,0,132101,2424747.173,,,25606681.97
Georgia,13,Spalding,255,27,Other white oaks,Hardwood,4,0,132101,2699089.108,,,
Georgia,13,Spalding,255,28,Other red oaks,Hardwood,4,0,132101,17996652.4,,23739001.29,30171913.36
Georgia,13,Spalding,255,29,Hickory,Hardwood,4,0,132101,475799.6692,,,
Georgia,13,Spalding,255,31,Hard maple,Hardwood,4,0,132101,1822769.005,,,20075689.84
Georgia,13,Spalding,255,32,Soft maple,Hardwood,4,0,132101,2357258.4,3425413.041,,
Georgia,13,Spalding,255,34,Sweetgum,Hardwood,4,0,132101,24909927.2,38211161.22,7365053.137,61678297.88
Georgia,13,Spalding,255,36,Ash,Hardwood,4,0,132101,2433836.221,,,
Georgia,13,Spalding,255,39,Yellow-poplar,Hardwood,4,0,132101,1963477.162,,,
Georgia,13,Spalding,255,41,Other eastern soft hardwoods,Hardwood,4,0,132101,5033270.362,5922397.558,18881746.77,
Georgia,13,Spalding,255,42,Other eastern hard hardwoods,Hardwood,4,0,132101,2503892.596,3624622.278,,
Georgia,13,Spalding,255,43,Eastern noncommercial hardwoods,Hardwood,4,0,132101,5538011.329,4283883.205,,
Georgia,13,Stephens,257,2,Loblolly and shortleaf pines,Softwood,5,0,132101,1268425.597,3638145.466,3241268.239,78094266.99
Georgia,13,Stephens,257,3,Other yellow pines,Softwood,5,0,132101,,,12045894.25,20465239.35
Georgia,13,Stephens,257,9,Other eastern softwoods,Softwood,5,0,132101,1532449.992,4260957.61,,
Georgia,13,Stephens,257,25,Select white oaks,Hardwood,5,0,132101,4885454.708,5183439.676,,
Georgia,13,Stephens,257,27,Other white oaks,Hardwood,5,0,132101,1360700.734,,8541624.751,9055850.837
Georgia,13,Stephens,257,28,Other red oaks,Hardwood,5,0,132101,29541536.99,51836516.2,18553910.03,53131086.6
Georgia,13,Stephens,257,29,Hickory,Hardwood,5,0,132101,6394222.267,9798999.865,,8534858.043
Georgia,13,Stephens,257,31,Hard maple,Hardwood,5,0,132101,450508.731,4121149.614,3279979.163,
Georgia,13,Stephens,257,32,Soft maple,Hardwood,5,0,132101,12187827.66,23475666.2,54704592.19,
Georgia,13,Stephens,257,33,Beech,Hardwood,5,0,132101,1422465.578,6149455.415,14905879.57,14322975.75
Georgia,13,Stephens,257,34,Sweetgum,Hardwood,5,0,132101,6798047.202,13397000.78,,
Georgia,13,Stephens,257,35,Tupelo and blackgum,Hardwood,5,0,132101,2317502.278,,12106260.46,
Georgia,13,Stephens,257,36,Ash,Hardwood,5,0,132101,,,18017787.96,6988108.058
Georgia,13,Stephens,257,39,Yellow-poplar,Hardwood,5,0,132101,7917658.053,10057454.3,15660171.99,58938596.83
Georgia,13,Stephens,257,41,Other eastern soft hardwoods,Hardwood,5,0,132101,10046367.13,31397965.97,11018977.49,67288193.02
Georgia,13,Stephens,257,42,Other eastern hard hardwoods,Hardwood,5,0,132101,700438.7287,18122827.87,37083763.19,22047921.4
Georgia,13,Stephens,257,43,Eastern noncommercial hardwoods,Hardwood,5,0,132101,3054002.014,2971117.94,9133698.593,13581221.33
Georgia,13,Stewart,259,2,Loblolly and shortleaf pines,Softwood,3,0,132101,8489931.448,47293186.15,107396408.9,177187306.7
Georgia,13,Stewart,259,9,Other eastern softwoods,Softwood,3,0,132101,,,,10412671.29
Georgia,13,Stewart,259,25,Select white oaks,Hardwood,3,0,132101,2669091.192,4228767.231,,
Georgia,13,Stewart,259,28,Other red oaks,Hardwood,3,0,132101,33994580.9,95037969.16,88677425.37,54562026.69
Georgia,13,Stewart,259,29,Hickory,Hardwood,3,0,132101,6562717.821,10741629.24,48231828.85,96854586.52
Georgia,13,Stewart,259,32,Soft maple,Hardwood,3,0,132101,5858216.047,8640829.594,,22826010.34
Georgia,13,Stewart,259,34,Sweetgum,Hardwood,3,0,132101,21661256.79,54245597.99,40683439.05,154206625.2
Georgia,13,Stewart,259,35,Tupelo and blackgum,Hardwood,3,0,132101,3859545.441,,,
Georgia,13,Stewart,259,36,Ash,Hardwood,3,0,132101,4959749.55,,,
Georgia,13,Stewart,259,39,Yellow-poplar,Hardwood,3,0,132101,2208334.145,12266337.3,26087774.32,
Georgia,13,Stewart,259,41,Other eastern soft hardwoods,Hardwood,3,0,132101,22169273.05,33441695.63,79670398.22,47929027.46
Georgia,13,Stewart,259,42,Other eastern hard hardwoods,Hardwood,3,0,132101,9430540.159,21562965.79,26873861.55,18122914.88
Georgia,13,Stewart,259,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,5415086.599,2754894.304,25155344.82,
Georgia,13,Stewart,259,55,Urban-specific hardwoods,Hardwood,3,0,132101,6040016.771,,,
Georgia,13,Sumter,261,1,Longleaf and slash pines,Softwood,3,0,132101,2425187.387,,,
Georgia,13,Sumter,261,2,Loblolly and shortleaf pines,Softwood,3,0,132101,312962.0405,,,
Georgia,13,Sumter,261,8,Cypress,Softwood,3,0,132101,2008450.548,,,
Georgia,13,Sumter,261,9,Other eastern softwoods,Softwood,3,0,132101,,4691861.558,,
Georgia,13,Sumter,261,25,Select white oaks,Hardwood,3,0,132101,,,25948396.69,
Georgia,13,Sumter,261,28,Other red oaks,Hardwood,3,0,132101,74245921.83,52169268.52,74852679.3,21798479.94
Georgia,13,Sumter,261,29,Hickory,Hardwood,3,0,132101,,21642389.17,,
Georgia,13,Sumter,261,32,Soft maple,Hardwood,3,0,132101,12703294.99,19165566.86,,
Georgia,13,Sumter,261,34,Sweetgum,Hardwood,3,0,132101,9829429.23,43145552.41,42513998.63,13187550.54
Georgia,13,Sumter,261,35,Tupelo and blackgum,Hardwood,3,0,132101,3199151.665,23102234.89,38247468.3,
Georgia,13,Sumter,261,36,Ash,Hardwood,3,0,132101,961960.1136,6298125.348,,
Georgia,13,Sumter,261,41,Other eastern soft hardwoods,Hardwood,3,0,132101,6506236.135,25544719.9,22042026.78,
Georgia,13,Sumter,261,42,Other eastern hard hardwoods,Hardwood,3,0,132101,6013105.03,8229247.363,8676049.804,
Georgia,13,Sumter,261,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,7365249.394,17267331.47,17321230.92,48446800.39
Georgia,13,Sumter,261,55,Urban-specific hardwoods,Hardwood,3,0,132101,19054370.5,25576975.35,29569757.26,
Georgia,13,Talbot,263,1,Longleaf and slash pines,Softwood,3,0,132101,867237.055,7492632.195,5018257.324,
Georgia,13,Talbot,263,2,Loblolly and shortleaf pines,Softwood,3,0,132101,21512050.51,61035581.4,151100209.4,241890020.8
Georgia,13,Talbot,263,3,Other yellow pines,Softwood,3,0,132101,1349666.5,,,17553438.46
Georgia,13,Talbot,263,9,Other eastern softwoods,Softwood,3,0,132101,1622080.771,,,
Georgia,13,Talbot,263,25,Select white oaks,Hardwood,3,0,132101,4992086.232,8661311.062,34723118.6,
Georgia,13,Talbot,263,27,Other white oaks,Hardwood,3,0,132101,9632752.908,12151643.63,31679912.38,
Georgia,13,Talbot,263,28,Other red oaks,Hardwood,3,0,132101,33731868.63,78745753.87,74247262.63,34658803.36
Georgia,13,Talbot,263,29,Hickory,Hardwood,3,0,132101,6173446.569,3811180.94,,15922623.44
Georgia,13,Talbot,263,31,Hard maple,Hardwood,3,0,132101,,5183218.474,14998217.7,
Georgia,13,Talbot,263,32,Soft maple,Hardwood,3,0,132101,9966420.034,26061726.91,8265727.173,24589409.14
Georgia,13,Talbot,263,34,Sweetgum,Hardwood,3,0,132101,26677750.13,30848544.62,64369124.42,43438612.6
Georgia,13,Talbot,263,35,Tupelo and blackgum,Hardwood,3,0,132101,2734204.319,2819406.971,49456387.31,57398855.46
Georgia,13,Talbot,263,39,Yellow-poplar,Hardwood,3,0,132101,2113781.146,,,
Georgia,13,Talbot,263,41,Other eastern soft hardwoods,Hardwood,3,0,132101,10977576.37,11246894.27,27335670.81,21782539.02
Georgia,13,Talbot,263,42,Other eastern hard hardwoods,Hardwood,3,0,132101,9160519.095,,11608702.92,
Georgia,13,Talbot,263,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,17575711.01,29584074.35,,
Georgia,13,Talbot,263,54,Tropical and subtropical hardwoods,Hardwood,3,0,132101,2203372.951,,,
Georgia,13,Taliaferro,265,2,Loblolly and shortleaf pines,Softwood,3,0,132101,10894762.97,47245241.26,133040037.2,70181785.57
Georgia,13,Taliaferro,265,9,Other eastern softwoods,Softwood,3,0,132101,1729541.758,,,27929063.31
Georgia,13,Taliaferro,265,28,Other red oaks,Hardwood,3,0,132101,19137818.17,38893108.88,15146374.56,
Georgia,13,Taliaferro,265,29,Hickory,Hardwood,3,0,132101,8005923.616,14150033,17664920.67,
Georgia,13,Taliaferro,265,31,Hard maple,Hardwood,3,0,132101,1380841.39,3059060.455,,
Georgia,13,Taliaferro,265,32,Soft maple,Hardwood,3,0,132101,1914378.261,5021711.864,11004066.43,
Georgia,13,Taliaferro,265,34,Sweetgum,Hardwood,3,0,132101,31301606.01,45586674.89,69838670.01,64722105.38
Georgia,13,Taliaferro,265,35,Tupelo and blackgum,Hardwood,3,0,132101,,5501182.916,,
Georgia,13,Taliaferro,265,36,Ash,Hardwood,3,0,132101,,,,25089123.22
Georgia,13,Taliaferro,265,41,Other eastern soft hardwoods,Hardwood,3,0,132101,12540324.66,27075438.99,10248831.85,20654127.75
Georgia,13,Taliaferro,265,42,Other eastern hard hardwoods,Hardwood,3,0,132101,,,9067708.499,
Georgia,13,Taliaferro,265,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,14638474.41,22509878.16,,
Georgia,13,Tattnall,267,1,Longleaf and slash pines,Softwood,1,0,132101,6553123.215,14993902.27,23657656,52624807.9
Georgia,13,Tattnall,267,2,Loblolly and shortleaf pines,Softwood,1,0,132101,9813987.047,31177027.4,56971411.2,16244956.24
Georgia,13,Tattnall,267,8,Cypress,Softwood,1,0,132101,9787253.149,9647805.472,,
Georgia,13,Tattnall,267,25,Select white oaks,Hardwood,1,0,132101,1166718.846,,,
Georgia,13,Tattnall,267,27,Other white oaks,Hardwood,1,0,132101,7503604.268,6265574.777,42569503.59,148764157.8
Georgia,13,Tattnall,267,28,Other red oaks,Hardwood,1,0,132101,39916100.44,118163619.5,31826600.42,32213186.8
Georgia,13,Tattnall,267,32,Soft maple,Hardwood,1,0,132101,14341453.82,2760194.361,27038519.8,
Georgia,13,Tattnall,267,34,Sweetgum,Hardwood,1,0,132101,1131272.656,8314293.732,12000591.99,7991435.991
Georgia,13,Tattnall,267,35,Tupelo and blackgum,Hardwood,1,0,132101,4943895.026,13654752.44,7707912.557,
Georgia,13,Tattnall,267,41,Other eastern soft hardwoods,Hardwood,1,0,132101,1536617.745,13828503.96,,43572720.05
Georgia,13,Tattnall,267,42,Other eastern hard hardwoods,Hardwood,1,0,132101,1997663.174,,,
Georgia,13,Tattnall,267,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,7107405.587,,36188350.75,49715616.49
Georgia,13,Tattnall,267,54,Tropical and subtropical hardwoods,Hardwood,1,0,132101,717623.8495,,,
Georgia,13,Taylor,269,1,Longleaf and slash pines,Softwood,3,0,132101,8622662.426,24309778.77,58742607.92,117207156.7
Georgia,13,Taylor,269,2,Loblolly and shortleaf pines,Softwood,3,0,132101,11471457.14,54960858.23,102255768.3,41405691.53
Georgia,13,Taylor,269,9,Other eastern softwoods,Softwood,3,0,132101,415564.8368,,,
Georgia,13,Taylor,269,25,Select white oaks,Hardwood,3,0,132101,,,25895558.52,
Georgia,13,Taylor,269,27,Other white oaks,Hardwood,3,0,132101,30579756.96,79556371.51,63608085.83,53580200.33
Georgia,13,Taylor,269,28,Other red oaks,Hardwood,3,0,132101,16204697.37,56184898.88,105423287.4,120457458.3
Georgia,13,Taylor,269,29,Hickory,Hardwood,3,0,132101,13851963.28,5608057.641,10890359.78,23959709.98
Georgia,13,Taylor,269,31,Hard maple,Hardwood,3,0,132101,3277980.801,14614442.2,,
Georgia,13,Taylor,269,32,Soft maple,Hardwood,3,0,132101,9957826.899,17669302.63,31209819.46,88770394.81
Georgia,13,Taylor,269,33,Beech,Hardwood,3,0,132101,479712.8382,3584395.074,,
Georgia,13,Taylor,269,34,Sweetgum,Hardwood,3,0,132101,12709405.96,11994245.81,17010142.72,25877261.89
Georgia,13,Taylor,269,35,Tupelo and blackgum,Hardwood,3,0,132101,1606874.331,4589764.09,13797325.03,36210848.89
Georgia,13,Taylor,269,41,Other eastern soft hardwoods,Hardwood,3,0,132101,8283063.532,16460477.76,40092731.66,26133352.79
Georgia,13,Taylor,269,42,Other eastern hard hardwoods,Hardwood,3,0,132101,21096065.32,16015915.98,21685322.58,25201593.83
Georgia,13,Taylor,269,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,47720890.44,53174248.23,36408675.78,52546854.94
Georgia,13,Telfair,271,1,Longleaf and slash pines,Softwood,1,0,132101,1770559.126,11256415.61,25453327.51,41376243.06
Georgia,13,Telfair,271,2,Loblolly and shortleaf pines,Softwood,1,0,132101,4227082.886,21224077.38,51046755.3,150221536.3
Georgia,13,Telfair,271,26,Select red oaks,Hardwood,1,0,132101,,6503636.117,,
Georgia,13,Telfair,271,27,Other white oaks,Hardwood,1,0,132101,9754286.407,14099230.09,16038653.48,
Georgia,13,Telfair,271,28,Other red oaks,Hardwood,1,0,132101,71443541.99,174737929,345601522.1,341206165.1
Georgia,13,Telfair,271,32,Soft maple,Hardwood,1,0,132101,72755070.06,115083495.9,102792398.6,164894545.1
Georgia,13,Telfair,271,34,Sweetgum,Hardwood,1,0,132101,10676104.9,37877363.72,18321162.11,
Georgia,13,Telfair,271,35,Tupelo and blackgum,Hardwood,1,0,132101,13783050.36,39664472.82,,25460538.38
Georgia,13,Telfair,271,36,Ash,Hardwood,1,0,132101,6022696.92,6838169.978,,36954457.54
Georgia,13,Telfair,271,39,Yellow-poplar,Hardwood,1,0,132101,796533.7822,4002869.064,,
Georgia,13,Telfair,271,41,Other eastern soft hardwoods,Hardwood,1,0,132101,13340225.75,5998379.403,,20330676.92
Georgia,13,Telfair,271,42,Other eastern hard hardwoods,Hardwood,1,0,132101,,4514893.46,,
Georgia,13,Telfair,271,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,22464851.42,77001072.92,110163419,17880139.62
Georgia,13,Terrell,273,1,Longleaf and slash pines,Softwood,3,0,132101,1880121.6,,,11393841.57
Georgia,13,Terrell,273,2,Loblolly and shortleaf pines,Softwood,3,0,132101,3241535.955,13598094.01,26101674.06,61534824.61
Georgia,13,Terrell,273,8,Cypress,Softwood,3,0,132101,,,19090072.36,
Georgia,13,Terrell,273,9,Other eastern softwoods,Softwood,3,0,132101,1937569.443,,,
Georgia,13,Terrell,273,28,Other red oaks,Hardwood,3,0,132101,3796554.239,14677208.73,115773911.9,
Georgia,13,Terrell,273,29,Hickory,Hardwood,3,0,132101,,14310116.8,16863731.88,
Georgia,13,Terrell,273,32,Soft maple,Hardwood,3,0,132101,7023335.678,22798186.96,40039727.64,33915853.13
Georgia,13,Terrell,273,34,Sweetgum,Hardwood,3,0,132101,9473069.556,47174164.46,50188382.25,15640916.04
Georgia,13,Terrell,273,35,Tupelo and blackgum,Hardwood,3,0,132101,7560171.804,28943283.31,32376797.88,107375328.4
Georgia,13,Terrell,273,36,Ash,Hardwood,3,0,132101,2622208.379,2628911.367,24923933.34,
Georgia,13,Terrell,273,39,Yellow-poplar,Hardwood,3,0,132101,,9238315.375,31556170.2,
Georgia,13,Terrell,273,41,Other eastern soft hardwoods,Hardwood,3,0,132101,14373527.38,52083393.76,39457776.75,38905479.26
Georgia,13,Terrell,273,42,Other eastern hard hardwoods,Hardwood,3,0,132101,,2648513.355,17287082.29,
Georgia,13,Terrell,273,43,Eastern noncommercial hardwoods,Hardwood,3,0,132101,3264876.954,21210854.74,36922861.72,21799019.84
Georgia,13,Terrell,273,55,Urban-specific hardwoods,Hardwood,3,0,132101,429883.5145,,,
Georgia,13,Thomas,275,2,Loblolly and shortleaf pines,Softwood,2,0,132101,310695.0678,12362148.45,17285895.48,57762006.66
Georgia,13,Thomas,275,27,Other white oaks,Hardwood,2,0,132101,7997771.04,4610642.361,,
Georgia,13,Thomas,275,28,Other red oaks,Hardwood,2,0,132101,8649846.906,10080634.64,34590167.71,24168621.54
Georgia,13,Thomas,275,29,Hickory,Hardwood,2,0,132101,,2588898.421,,
Georgia,13,Thomas,275,32,Soft maple,Hardwood,2,0,132101,,3804453.809,,
Georgia,13,Thomas,275,34,Sweetgum,Hardwood,2,0,132101,8400070.008,30807210.3,31476638.37,35299289.6
Georgia,13,Thomas,275,35,Tupelo and blackgum,Hardwood,2,0,132101,,,21817403.95,
Georgia,13,Thomas,275,41,Other eastern soft hardwoods,Hardwood,2,0,132101,2509750.952,3670990.3,,
Georgia,13,Thomas,275,42,Other eastern hard hardwoods,Hardwood,2,0,132101,1930358.214,,,
Georgia,13,Thomas,275,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,565803.8718,,,
Georgia,13,Tift,277,2,Loblolly and shortleaf pines,Softwood,2,0,132101,2242707.419,1884715.754,,
Georgia,13,Tift,277,27,Other white oaks,Hardwood,2,0,132101,883416.3144,11602765.02,,
Georgia,13,Tift,277,28,Other red oaks,Hardwood,2,0,132101,5383952.644,9572495.46,62955975.41,
Georgia,13,Tift,277,32,Soft maple,Hardwood,2,0,132101,27214821.93,56286788.83,46941340.28,17885488.38
Georgia,13,Tift,277,35,Tupelo and blackgum,Hardwood,2,0,132101,10470226.63,16807294.62,22316493.63,52439899.86
Georgia,13,Tift,277,36,Ash,Hardwood,2,0,132101,6541971.503,3201610.997,,
Georgia,13,Tift,277,43,Eastern noncommercial hardwoods,Hardwood,2,0,132101,15084867.3,36412125.98,47200414.93,
Georgia,13,Toombs,279,1,Longleaf and slash pines,Softwood,1,0,132101,15420783.68,19996926.3,,37334883.26
Georgia,13,Toombs,279,2,Loblolly and shortleaf pines,Softwood,1,0,132101,4344457.046,9719925.782,18161522.48,30498357.74
Georgia,13,Toombs,279,26,Select red oaks,Hardwood,1,0,132101,,,20911633.38,
Georgia,13,Toombs,279,27,Other white oaks,Hardwood,1,0,132101,3274432.251,,,
Georgia,13,Toombs,279,28,Other red oaks,Hardwood,1,0,132101,34506741.45,88209069.71,61559434.53,109917742.5
Georgia,13,Toombs,279,29,Hickory,Hardwood,1,0,132101,1869851.823,,14395695.59,
Georgia,13,Toombs,279,32,Soft maple,Hardwood,1,0,132101,45109573.95,55572641.85,47316366.27,107313153.3
Georgia,13,Toombs,279,34,Sweetgum,Hardwood,1,0,132101,21331338.2,21226063.26,48844198.87,85358500.36
Georgia,13,Toombs,279,35,Tupelo and blackgum,Hardwood,1,0,132101,7092863.223,23578226.57,23065996.04,74456339.12
Georgia,13,Toombs,279,36,Ash,Hardwood,1,0,132101,3979844.777,,,
Georgia,13,Toombs,279,41,Other eastern soft hardwoods,Hardwood,1,0,132101,3783294.954,5339360.985,,
Georgia,13,Toombs,279,42,Other eastern hard hardwoods,Hardwood,1,0,132101,,3325260.529,,
Georgia,13,Toombs,279,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,736919.8193,,12556547.46,46375146.71
Georgia,13,Towns,281,3,Other yellow pines,Softwood,5,0,132101,4532157.597,,10818757.8,
Georgia,13,Towns,281,4,Eastern white and red pines,Softwood,5,0,132101,126882.7678,,,7488285.54
Georgia,13,Towns,281,4,Eastern white and red pines,Softwood,5,1,132101,,1328046.965,1948405.876,
Georgia,13,Towns,281,7,Eastern hemlock,Softwood,5,1,132101,,,3786327.909,
Georgia,13,Towns,281,25,Select white oaks,Hardwood,5,0,132101,742395.1401,,,
Georgia,13,Towns,281,25,Select white oaks,Hardwood,5,1,132101,,,4468369.876,
Georgia,13,Towns,281,27,Other white oaks,Hardwood,5,0,132101,,,5093926.683,16324284.58
Georgia,13,Towns,281,28,Other red oaks,Hardwood,5,0,132101,7256987.617,10103204.41,9683614.792,
Georgia,13,Towns,281,28,Other red oaks,Hardwood,5,1,132101,,,2976841.865,
Georgia,13,Towns,281,29,Hickory,Hardwood,5,0,132101,,1318690.668,,
Georgia,13,Towns,281,32,Soft maple,Hardwood,5,0,132101,9176292.917,24492962.59,49280256.76,19217807.26
Georgia,13,Towns,281,32,Soft maple,Hardwood,5,1,132101,5340388.636,8887905.265,14666130.63,18320979.67
Georgia,13,Towns,281,33,Beech,Hardwood,5,0,132101,,5444536.039,,
Georgia,13,Towns,281,35,Tupelo and blackgum,Hardwood,5,0,132101,2319369.045,2533120.252,6386824.2,29651128.9
Georgia,13,Towns,281,35,Tupelo and blackgum,Hardwood,5,1,132101,1559503.292,4584662.61,6386824.2,11229919.19
Georgia,13,Towns,281,36,Ash,Hardwood,5,0,132101,495202.9567,,,
Georgia,13,Towns,281,39,Yellow-poplar,Hardwood,5,0,132101,748886.3203,,7502827.274,
Georgia,13,Towns,281,39,Yellow-poplar,Hardwood,5,1,132101,824214.9355,,,4834365.298
Georgia,13,Towns,281,41,Other eastern soft hardwoods,Hardwood,5,0,132101,952764.5772,975773.516,,
Georgia,13,Towns,281,41,Other eastern soft hardwoods,Hardwood,5,1,132101,721542.399,,,6762113.16
Georgia,13,Towns,281,42,Other eastern hard hardwoods,Hardwood,5,0,132101,8303934.627,6201961.806,,21835873.99
Georgia,13,Towns,281,42,Other eastern hard hardwoods,Hardwood,5,1,132101,,1061538.063,,
Georgia,13,Towns,281,43,Eastern noncommercial hardwoods,Hardwood,5,0,132101,4109228.563,9391490.113,3826671.528,7799988.057
Georgia,13,Towns,281,43,Eastern noncommercial hardwoods,Hardwood,5,1,132101,3976068.1,10524957.26,10624958.64,
Georgia,13,Treutlen,283,1,Longleaf and slash pines,Softwood,1,0,132101,2050282.085,,29148530.37,46209693.32
Georgia,13,Treutlen,283,2,Loblolly and shortleaf pines,Softwood,1,0,132101,4158148.702,46090292.39,73056037.39,110656491.6
Georgia,13,Treutlen,283,27,Other white oaks,Hardwood,1,0,132101,,,,21627987.43
Georgia,13,Treutlen,283,28,Other red oaks,Hardwood,1,0,132101,24944407.86,33382185.7,,
Georgia,13,Treutlen,283,32,Soft maple,Hardwood,1,0,132101,7656934.246,16115684.28,9623112.697,17366159.29
Georgia,13,Treutlen,283,34,Sweetgum,Hardwood,1,0,132101,6303446.018,21816198.89,5171694.355,
Georgia,13,Treutlen,283,35,Tupelo and blackgum,Hardwood,1,0,132101,4038510.724,3664839.905,7397685.93,
Georgia,13,Treutlen,283,42,Other eastern hard hardwoods,Hardwood,1,0,132101,897431.881,,,
Georgia,13,Treutlen,283,43,Eastern noncommercial hardwoods,Hardwood,1,0,132101,514135.3789,4224018.673,,18241441.27
Georgia,13,Treutlen,283,55,Urban-specific hardwoods,Hardwood,1,0,132101,1039000.79,,14748452.14,
Georgia,13,Troup,285,2,Loblolly and shortleaf pines,Softwood,4,0,132101,7448878.276,30080004.69,,103016300.2
Georgia,13,Troup,285,9,Other eastern softwoods,Softwood,4,0,132101,2297030.704,,6716608.659,
Georgia,13,Troup,285,25,Select white oaks,Hardwood,4,0,132101,,3118736.176,,23997096.75
Georgia,13,Troup,285,27,Other white oaks,Hardwood,4,0,132101,3291177.832,5077886.256,11539712.77,
Georgia,13,Troup,285,28,Other red oaks,Hardwood,4,0,132101,29032241.25,31629386.51,25366536.51,44437620.62
Georgia,13,Troup,285,29,Hickory,Hardwood,4,0,132101,1024329.693,3836461.492,,27802592.42
Georgia,13,Troup,285,31,Hard maple,Hardwood,4,0,132101,3249062.888,5582946.966,,
Georgia,13,Troup,285,32,Soft maple,Hardwood,4,0,132101,3817643.553,3021163.759,,
Georgia,13,Troup,285,33,Beech,Hardwood,4,0,132101,2169888.329,1738512.651,,25314160.87
Georgia,13,Troup,285,34,Sweetgum,Hardwood,4,0,132101,33209084.08,44999043.19,38149369.09,124227776.6
Georgia,13,Troup,285,35,Tupelo and blackgum,Hardwood,4,0,132101,5325875.503,2922905.557,11455116.86,
Georgia,13,Troup,285,39,Yellow-poplar,Hardwood,4,0,132101,648762.5198,,,
Georgia,13,Troup,285,41,Other eastern soft hardwoods,Hardwood,4,0,132101,3810491.308,30255417.06,28114746.56,39500738.5
Georgia,13,Troup,285,42,Other eastern hard hardwoods,Hardwood,4,0,132101,8602275.811,13374443.68,,40389737.99
Georgia,13,Troup,285,43,Eastern noncommercial hardwoods,Hardwood,4,0,132101,20426834.2,9647011.614,28439183.97,48050218.15
