statecd,unitcd,fips,spcd,spgrpcd,spclass,product,product,volume,cuftprice,value
05,03,05,221,8,Coniferous,Pulpwood,,177235836.7281934,,
05,03,05,221,8,Coniferous,Pulpwood,,325258874.44721764,,
05,03,05,221,8,Coniferous,Sawtimber,,319932004.71926445,,
05,03,05,221,8,Coniferous,Sawtimber,,307135625.8047051,,
05,03,05,221,8,Coniferous,Sawtimber,,214525510.4263635,,
05,03,05,221,8,Coniferous,Sawtimber,,123567080.0128599,,
05,03,05,221,8,Coniferous,Sawtimber,,267144217.7435787,,
05,03,05,221,8,Coniferous,Sawtimber,,78065840.6996988,,
05,03,05,221,8,Coniferous,Sawtimber,,423704027.7611252,,
05,03,05,221,8,Coniferous,Sawtimber,,64690489.5075622,,
05,03,05,402,29,Non-coniferous,Pulpwood,,57743889.43448881,,
05,03,05,402,29,Non-coniferous,Pulpwood,,75136673.62770593,,
05,03,05,402,29,Non-coniferous,Pulpwood,,57756407.0771983,,
05,03,05,402,29,Non-coniferous,Pulpwood,,149055341.6300537,,
05,03,05,402,29,Non-coniferous,Sawtimber,,63617192.1155559,,
05,03,05,402,29,Non-coniferous,Sawtimber,,44223943.943982,,
05,03,05,402,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,402,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,402,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,402,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,402,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,402,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,403,29,Non-coniferous,Pulpwood,,8619922.80738848,,
05,03,05,403,29,Non-coniferous,Pulpwood,,21235723.01979084,,
05,03,05,403,29,Non-coniferous,Pulpwood,,75446940.270393,,
05,03,05,403,29,Non-coniferous,Pulpwood,,135867619.4603172,,
05,03,05,403,29,Non-coniferous,Sawtimber,,37821481.3716577,,
05,03,05,403,29,Non-coniferous,Sawtimber,,77105507.243177,,
05,03,05,403,29,Non-coniferous,Sawtimber,,122603782.2707749,,
05,03,05,403,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,403,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,403,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,403,29,Non-coniferous,Sawtimber,,132790796.959802,,
05,03,05,403,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,404,29,Non-coniferous,Pulpwood,,30821312.562223498,,
05,03,05,404,29,Non-coniferous,Pulpwood,,36572475.97905337,,
05,03,05,404,29,Non-coniferous,Pulpwood,,26654790.2002717,,
05,03,05,404,29,Non-coniferous,Pulpwood,,0.0,,
05,03,05,404,29,Non-coniferous,Sawtimber,,21177525.0113318,,
05,03,05,404,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,404,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,404,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,404,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,404,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,404,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,404,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,407,29,Non-coniferous,Pulpwood,,58365099.26343181,,
05,03,05,407,29,Non-coniferous,Pulpwood,,60734566.40303298,,
05,03,05,407,29,Non-coniferous,Pulpwood,,53221734.24775514,,
05,03,05,407,29,Non-coniferous,Pulpwood,,65940355.9419138,,
05,03,05,407,29,Non-coniferous,Sawtimber,,95525540.5267099,,
05,03,05,407,29,Non-coniferous,Sawtimber,,69738378.75333339,,
05,03,05,407,29,Non-coniferous,Sawtimber,,258298652.0817453,,
05,03,05,407,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,407,29,Non-coniferous,Sawtimber,,84383866.0542985,,
05,03,05,407,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,407,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,407,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,409,29,Non-coniferous,Pulpwood,,255640490.6523325,,
05,03,05,409,29,Non-coniferous,Pulpwood,,319314862.29074275,,
05,03,05,409,29,Non-coniferous,Pulpwood,,362925635.2540213,,
05,03,05,409,29,Non-coniferous,Pulpwood,,265554913.04336488,,
05,03,05,409,29,Non-coniferous,Sawtimber,,227490484.6976924,,
05,03,05,409,29,Non-coniferous,Sawtimber,,252157982.5271644,,
05,03,05,409,29,Non-coniferous,Sawtimber,,358498060.3236762,,
05,03,05,409,29,Non-coniferous,Sawtimber,,134664140.18084788,,
05,03,05,409,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,409,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,409,29,Non-coniferous,Sawtimber,,123697535.850235,,
05,03,05,409,29,Non-coniferous,Sawtimber,,0.0,,
05,03,05,541,36,Non-coniferous,Pulpwood,,12737253.39636299,,
05,03,05,541,36,Non-coniferous,Pulpwood,,28025857.27439611,,
05,03,05,541,36,Non-coniferous,Pulpwood,,40637822.8557794,,
05,03,05,541,36,Non-coniferous,Pulpwood,,0.0,,
05,03,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,03,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,03,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,03,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,03,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,03,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,03,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,03,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,03,05,544,36,Non-coniferous,Pulpwood,,245497684.0235529,,
05,03,05,544,36,Non-coniferous,Pulpwood,,256544134.0040978,,
05,03,05,544,36,Non-coniferous,Pulpwood,,189254473.91117775,,
05,03,05,544,36,Non-coniferous,Pulpwood,,161298746.4096666,,
05,03,05,544,36,Non-coniferous,Sawtimber,,115971408.7630783,,
05,03,05,544,36,Non-coniferous,Sawtimber,,98318467.04535712,,
05,03,05,544,36,Non-coniferous,Sawtimber,,26383426.8379557,,
05,03,05,544,36,Non-coniferous,Sawtimber,,35392750.2999289,,
05,03,05,544,36,Non-coniferous,Sawtimber,,0.0,,
05,03,05,544,36,Non-coniferous,Sawtimber,,106888505.707166,,
05,03,05,544,36,Non-coniferous,Sawtimber,,0.0,,
05,03,05,544,36,Non-coniferous,Sawtimber,,0.0,,
05,03,05,602,40,Non-coniferous,Pulpwood,,1964090.06251074,,
05,03,05,602,40,Non-coniferous,Pulpwood,,0.0,,
05,03,05,602,40,Non-coniferous,Pulpwood,,26211326.8630986,,
05,03,05,602,40,Non-coniferous,Pulpwood,,16006381.5775914,,
05,03,05,602,40,Non-coniferous,Sawtimber,,0.0,,
05,03,05,602,40,Non-coniferous,Sawtimber,,0.0,,
05,03,05,602,40,Non-coniferous,Sawtimber,,22103828.5958838,,
05,03,05,602,40,Non-coniferous,Sawtimber,,0.0,,
05,03,05,602,40,Non-coniferous,Sawtimber,,0.0,,
05,03,05,602,40,Non-coniferous,Sawtimber,,0.0,,
05,03,05,602,40,Non-coniferous,Sawtimber,,0.0,,
05,03,05,602,40,Non-coniferous,Sawtimber,,0.0,,
05,03,05,611,34,Non-coniferous,Pulpwood,,2189210611.885649,,
05,03,05,611,34,Non-coniferous,Pulpwood,,2897316400.7479825,,
05,03,05,611,34,Non-coniferous,Pulpwood,,2791581601.976795,,
05,03,05,611,34,Non-coniferous,Pulpwood,,2919107314.398528,,
05,03,05,611,34,Non-coniferous,Sawtimber,,2394385369.477306,,
05,03,05,611,34,Non-coniferous,Sawtimber,,1820063413.102688,,
05,03,05,611,34,Non-coniferous,Sawtimber,,1705546689.1394176,,
05,03,05,611,34,Non-coniferous,Sawtimber,,1662604468.5594828,,
05,03,05,611,34,Non-coniferous,Sawtimber,,748867395.4796329,,
05,03,05,611,34,Non-coniferous,Sawtimber,,533817674.7557414,,
05,03,05,611,34,Non-coniferous,Sawtimber,,371650732.6370694,,
05,03,05,611,34,Non-coniferous,Sawtimber,,580765861.0487087,,
05,03,05,652,41,Non-coniferous,Pulpwood,,2248376.68709834,,
05,03,05,652,41,Non-coniferous,Pulpwood,,0.0,,
05,03,05,652,41,Non-coniferous,Pulpwood,,0.0,,
05,03,05,652,41,Non-coniferous,Pulpwood,,0.0,,
05,03,05,652,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,652,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,652,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,652,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,652,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,652,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,652,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,652,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,653,43,Non-coniferous,Pulpwood,,44356069.71384936,,
05,03,05,653,43,Non-coniferous,Pulpwood,,31793490.18885217,,
05,03,05,653,43,Non-coniferous,Pulpwood,,84646870.44976422,,
05,03,05,653,43,Non-coniferous,Pulpwood,,103557971.18545748,,
05,03,05,653,43,Non-coniferous,Sawtimber,,76321635.6410135,,
05,03,05,653,43,Non-coniferous,Sawtimber,,69958733.1179378,,
05,03,05,653,43,Non-coniferous,Sawtimber,,53679357.425892696,,
05,03,05,653,43,Non-coniferous,Sawtimber,,26233295.7752216,,
05,03,05,653,43,Non-coniferous,Sawtimber,,0.0,,
05,03,05,653,43,Non-coniferous,Sawtimber,,0.0,,
05,03,05,653,43,Non-coniferous,Sawtimber,,0.0,,
05,03,05,653,43,Non-coniferous,Sawtimber,,0.0,,
05,03,05,762,41,Non-coniferous,Pulpwood,,137745182.99305564,,
05,03,05,762,41,Non-coniferous,Pulpwood,,85104610.16242115,,
05,03,05,762,41,Non-coniferous,Pulpwood,,106214386.6231448,,
05,03,05,762,41,Non-coniferous,Pulpwood,,0.0,,
05,03,05,762,41,Non-coniferous,Sawtimber,,101624836.9346377,,
05,03,05,762,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,762,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,762,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,762,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,762,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,762,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,762,41,Non-coniferous,Sawtimber,,0.0,,
05,03,05,802,25,Non-coniferous,Pulpwood,,535569641.00887823,,
05,03,05,802,25,Non-coniferous,Pulpwood,,810639430.1849593,,
05,03,05,802,25,Non-coniferous,Pulpwood,,931215369.9783204,,
05,03,05,802,25,Non-coniferous,Pulpwood,,1249591083.5173786,,
05,03,05,802,25,Non-coniferous,Sawtimber,,1081921839.7111208,,
05,03,05,802,25,Non-coniferous,Sawtimber,,817471120.8807695,,
05,03,05,802,25,Non-coniferous,Sawtimber,,1317537110.3474584,,
05,03,05,802,25,Non-coniferous,Sawtimber,,1117975780.265686,,
05,03,05,802,25,Non-coniferous,Sawtimber,,775966488.893878,,
05,03,05,802,25,Non-coniferous,Sawtimber,,458470792.9110689,,
05,03,05,802,25,Non-coniferous,Sawtimber,,806262249.9952841,,
05,03,05,802,25,Non-coniferous,Sawtimber,,198413091.1935814,,
05,03,05,812,28,Non-coniferous,Pulpwood,,304378370.83153325,,
05,03,05,812,28,Non-coniferous,Pulpwood,,379322868.0399458,,
05,03,05,812,28,Non-coniferous,Pulpwood,,550620697.0938814,,
05,03,05,812,28,Non-coniferous,Pulpwood,,568270442.6142874,,
05,03,05,812,28,Non-coniferous,Sawtimber,,875115607.7458231,,
05,03,05,812,28,Non-coniferous,Sawtimber,,935757541.8825969,,
05,03,05,812,28,Non-coniferous,Sawtimber,,1049971321.9470996,,
05,03,05,812,28,Non-coniferous,Sawtimber,,615919249.8260928,,
05,03,05,812,28,Non-coniferous,Sawtimber,,408155498.9744703,,
05,03,05,812,28,Non-coniferous,Sawtimber,,424089429.158392,,
05,03,05,812,28,Non-coniferous,Sawtimber,,519264341.04941,,
05,03,05,812,28,Non-coniferous,Sawtimber,,245930355.84380105,,
05,03,05,822,27,Non-coniferous,Pulpwood,,46938740.59260455,,
05,03,05,822,27,Non-coniferous,Pulpwood,,131195475.48020466,,
05,03,05,822,27,Non-coniferous,Pulpwood,,172299738.12185395,,
05,03,05,822,27,Non-coniferous,Pulpwood,,283128508.42626685,,
05,03,05,822,27,Non-coniferous,Sawtimber,,323703070.91539377,,
05,03,05,822,27,Non-coniferous,Sawtimber,,300205432.5384835,,
05,03,05,822,27,Non-coniferous,Sawtimber,,447602469.1705611,,
05,03,05,822,27,Non-coniferous,Sawtimber,,145933475.2692098,,
05,03,05,822,27,Non-coniferous,Sawtimber,,282666191.7543713,,
05,03,05,822,27,Non-coniferous,Sawtimber,,65531493.83553,,
05,03,05,822,27,Non-coniferous,Sawtimber,,0.0,,
05,03,05,822,27,Non-coniferous,Sawtimber,,554634029.6708188,,
05,03,05,837,28,Non-coniferous,Pulpwood,,32733060.286410548,,
05,03,05,837,28,Non-coniferous,Pulpwood,,39727521.83335985,,
05,03,05,837,28,Non-coniferous,Pulpwood,,42588177.47909913,,
05,03,05,837,28,Non-coniferous,Pulpwood,,25380026.5257294,,
05,03,05,837,28,Non-coniferous,Sawtimber,,22347994.5789813,,
05,03,05,837,28,Non-coniferous,Sawtimber,,0.0,,
05,03,05,837,28,Non-coniferous,Sawtimber,,36648020.4381168,,
05,03,05,837,28,Non-coniferous,Sawtimber,,50599479.2504684,,
05,03,05,837,28,Non-coniferous,Sawtimber,,0.0,,
05,03,05,837,28,Non-coniferous,Sawtimber,,78004559.7074775,,
05,03,05,837,28,Non-coniferous,Sawtimber,,0.0,,
05,03,05,837,28,Non-coniferous,Sawtimber,,123741157.052316,,
05,04,05,68,9,Coniferous,Pulpwood,,327733475.55873185,,
05,04,05,68,9,Coniferous,Pulpwood,,459384441.9821797,,
05,04,05,68,9,Coniferous,Pulpwood,,456362899.2483961,,
05,04,05,68,9,Coniferous,Pulpwood,,252838403.30292213,,
05,04,05,68,9,Coniferous,Sawtimber,,216746922.7434639,,
05,04,05,68,9,Coniferous,Sawtimber,,125548657.0112576,,
05,04,05,68,9,Coniferous,Sawtimber,,68846810.8554185,,
05,04,05,68,9,Coniferous,Sawtimber,,10518456.1093939,,
05,04,05,68,9,Coniferous,Sawtimber,,0.0,,
05,04,05,68,9,Coniferous,Sawtimber,,0.0,,
05,04,05,68,9,Coniferous,Sawtimber,,0.0,,
05,04,05,68,9,Coniferous,Sawtimber,,0.0,,
05,04,05,110,2,Coniferous,Pulpwood,,1731644405.692642,,
05,04,05,110,2,Coniferous,Pulpwood,,3473534164.942372,,
05,04,05,110,2,Coniferous,Pulpwood,,5600398128.549875,,
05,04,05,110,2,Coniferous,Pulpwood,,6897018274.586404,,
05,04,05,110,2,Coniferous,Sawtimber,,7994711013.404733,,
05,04,05,110,2,Coniferous,Sawtimber,,8268097250.6663265,,
05,04,05,110,2,Coniferous,Sawtimber,,6196734091.826003,,
05,04,05,110,2,Coniferous,Sawtimber,,4109050191.26572,,
05,04,05,110,2,Coniferous,Sawtimber,,1750717143.7410016,,
05,04,05,110,2,Coniferous,Sawtimber,,1009551202.254663,,
05,04,05,110,2,Coniferous,Sawtimber,,189966692.28260985,,
05,04,05,110,2,Coniferous,Sawtimber,,83365685.0247711,,
05,04,05,131,2,Coniferous,Pulpwood,,1430794287.7315657,,
05,04,05,131,2,Coniferous,Pulpwood,,2662413099.7502623,,
05,04,05,131,2,Coniferous,Pulpwood,,3647313904.577168,,
05,04,05,131,2,Coniferous,Pulpwood,,3919513327.1472216,,
05,04,05,131,2,Coniferous,Sawtimber,,3342638955.221431,,
05,04,05,131,2,Coniferous,Sawtimber,,2861720720.379842,,
05,04,05,131,2,Coniferous,Sawtimber,,1374345319.5886154,,
05,04,05,131,2,Coniferous,Sawtimber,,732464402.46559,,
05,04,05,131,2,Coniferous,Sawtimber,,296427906.5224566,,
05,04,05,131,2,Coniferous,Sawtimber,,334893490.2713708,,
05,04,05,131,2,Coniferous,Sawtimber,,107240388.86084,,
05,04,05,131,2,Coniferous,Sawtimber,,0.0,,
05,04,05,132,3,Coniferous,Pulpwood,,33932103.5805421,,
05,04,05,132,3,Coniferous,Pulpwood,,27036817.60209,,
05,04,05,132,3,Coniferous,Pulpwood,,29111053.0736503,,
05,04,05,132,3,Coniferous,Pulpwood,,11265214.4187523,,
05,04,05,132,3,Coniferous,Sawtimber,,0.0,,
05,04,05,132,3,Coniferous,Sawtimber,,0.0,,
05,04,05,132,3,Coniferous,Sawtimber,,0.0,,
05,04,05,132,3,Coniferous,Sawtimber,,0.0,,
05,04,05,132,3,Coniferous,Sawtimber,,0.0,,
05,04,05,132,3,Coniferous,Sawtimber,,0.0,,
05,04,05,132,3,Coniferous,Sawtimber,,0.0,,
05,04,05,132,3,Coniferous,Sawtimber,,0.0,,
05,04,05,318,31,Non-coniferous,Pulpwood,,0.0,,
05,04,05,318,31,Non-coniferous,Pulpwood,,2830941.59234322,,
05,04,05,318,31,Non-coniferous,Pulpwood,,0.0,,
05,04,05,318,31,Non-coniferous,Pulpwood,,0.0,,
05,04,05,318,31,Non-coniferous,Sawtimber,,0.0,,
05,04,05,318,31,Non-coniferous,Sawtimber,,0.0,,
05,04,05,318,31,Non-coniferous,Sawtimber,,0.0,,
05,04,05,318,31,Non-coniferous,Sawtimber,,0.0,,
05,04,05,318,31,Non-coniferous,Sawtimber,,0.0,,
05,04,05,318,31,Non-coniferous,Sawtimber,,0.0,,
05,04,05,318,31,Non-coniferous,Sawtimber,,0.0,,
05,04,05,318,31,Non-coniferous,Sawtimber,,0.0,,
05,04,05,402,29,Non-coniferous,Pulpwood,,18387157.9054971,,
05,04,05,402,29,Non-coniferous,Pulpwood,,78620665.81274435,,
05,04,05,402,29,Non-coniferous,Pulpwood,,34661392.3834469,,
05,04,05,402,29,Non-coniferous,Pulpwood,,17915003.7778601,,
05,04,05,402,29,Non-coniferous,Sawtimber,,17330498.0297706,,
05,04,05,402,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,402,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,402,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,402,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,402,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,402,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,402,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,403,29,Non-coniferous,Pulpwood,,2992819.42672284,,
05,04,05,403,29,Non-coniferous,Pulpwood,,7932743.92811194,,
05,04,05,403,29,Non-coniferous,Pulpwood,,0.0,,
05,04,05,403,29,Non-coniferous,Pulpwood,,0.0,,
05,04,05,403,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,403,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,403,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,403,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,403,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,403,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,403,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,403,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,404,29,Non-coniferous,Pulpwood,,13095419.751443122,,
05,04,05,404,29,Non-coniferous,Pulpwood,,39932086.329193406,,
05,04,05,404,29,Non-coniferous,Pulpwood,,39673220.7474551,,
05,04,05,404,29,Non-coniferous,Pulpwood,,42032157.4692476,,
05,04,05,404,29,Non-coniferous,Sawtimber,,24604076.0886865,,
05,04,05,404,29,Non-coniferous,Sawtimber,,99926610.1431258,,
05,04,05,404,29,Non-coniferous,Sawtimber,,31378771.8945268,,
05,04,05,404,29,Non-coniferous,Sawtimber,,40696979.918585,,
05,04,05,404,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,404,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,404,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,404,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,407,29,Non-coniferous,Pulpwood,,28405555.85495837,,
05,04,05,407,29,Non-coniferous,Pulpwood,,68916556.4862135,,
05,04,05,407,29,Non-coniferous,Pulpwood,,169966300.99001738,,
05,04,05,407,29,Non-coniferous,Pulpwood,,127534442.4532495,,
05,04,05,407,29,Non-coniferous,Sawtimber,,154583652.9285913,,
05,04,05,407,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,407,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,407,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,407,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,407,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,407,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,407,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,409,29,Non-coniferous,Pulpwood,,389879023.3365451,,
05,04,05,409,29,Non-coniferous,Pulpwood,,512057122.8602988,,
05,04,05,409,29,Non-coniferous,Pulpwood,,478105363.2517437,,
05,04,05,409,29,Non-coniferous,Pulpwood,,370485340.9008503,,
05,04,05,409,29,Non-coniferous,Sawtimber,,161338955.8970201,,
05,04,05,409,29,Non-coniferous,Sawtimber,,112970803.6741428,,
05,04,05,409,29,Non-coniferous,Sawtimber,,34381753.6829389,,
05,04,05,409,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,409,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,409,29,Non-coniferous,Sawtimber,,211633191.51671988,,
05,04,05,409,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,409,29,Non-coniferous,Sawtimber,,0.0,,
05,04,05,541,36,Non-coniferous,Pulpwood,,34268033.687109336,,
05,04,05,541,36,Non-coniferous,Pulpwood,,16305673.13102391,,
05,04,05,541,36,Non-coniferous,Pulpwood,,30815611.82852176,,
05,04,05,541,36,Non-coniferous,Pulpwood,,9035154.37174716,,
05,04,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,04,05,541,36,Non-coniferous,Sawtimber,,46431309.7722477,,
05,04,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,04,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,04,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,04,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,04,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,04,05,541,36,Non-coniferous,Sawtimber,,0.0,,
05,04,05,544,36,Non-coniferous,Pulpwood,,99866973.13994132,,
05,04,05,544,36,Non-coniferous,Pulpwood,,115988748.01438975,,
05,04,05,544,36,Non-coniferous,Pulpwood,,55364316.57691438,,
05,04,05,544,36,Non-coniferous,Pulpwood,,46460137.9985321,,
05,04,05,544,36,Non-coniferous,Sawtimber,,29283077.105377704,,
05,04,05,544,36,Non-coniferous,Sawtimber,,31495471.492660403,,
05,04,05,544,36,Non-coniferous,Sawtimber,,24221224.3449958,,
05,04,05,544,36,Non-coniferous,Sawtimber,,0.0,,
05,04,05,544,36,Non-coniferous,Sawtimber,,0.0,,
05,04,05,544,36,Non-coniferous,Sawtimber,,0.0,,
05,04,05,544,36,Non-coniferous,Sawtimber,,38203862.2467412,,
05,04,05,544,36,Non-coniferous,Sawtimber,,0.0,,
05,04,05,602,40,Non-coniferous,Pulpwood,,4360284.705549059,,
05,04,05,602,40,Non-coniferous,Pulpwood,,6263498.15820655,,
05,04,05,602,40,Non-coniferous,Pulpwood,,0.0,,
05,04,05,602,40,Non-coniferous,Pulpwood,,24137357.614483,,
05,04,05,602,40,Non-coniferous,Sawtimber,,33683916.3135633,,
05,04,05,602,40,Non-coniferous,Sawtimber,,23877897.9343518,,
05,04,05,602,40,Non-coniferous,Sawtimber,,84779501.184682,,
05,04,05,602,40,Non-coniferous,Sawtimber,,0.0,,
05,04,05,602,40,Non-coniferous,Sawtimber,,0.0,,
05,04,05,602,40,Non-coniferous,Sawtimber,,0.0,,
05,04,05,602,40,Non-coniferous,Sawtimber,,0.0,,
05,04,05,602,40,Non-coniferous,Sawtimber,,0.0,,
05,04,05,611,34,Non-coniferous,Pulpwood,,495081914.8148748,,
05,04,05,611,34,Non-coniferous,Pulpwood,,710128850.4924295,,
05,04,05,611,34,Non-coniferous,Pulpwood,,942411733.2263983,,
05,04,05,611,34,Non-coniferous,Pulpwood,,917738488.9877182,,
05,04,05,611,34,Non-coniferous,Sawtimber,,772946832.491044,,
05,04,05,611,34,Non-coniferous,Sawtimber,,934637155.026596,,
05,04,05,611,34,Non-coniferous,Sawtimber,,468942136.2439959,,
05,04,05,611,34,Non-coniferous,Sawtimber,,492675954.3350985,,
05,04,05,611,34,Non-coniferous,Sawtimber,,352467963.5965216,,
05,04,05,611,34,Non-coniferous,Sawtimber,,199099262.761439,,
05,04,05,611,34,Non-coniferous,Sawtimber,,182086806.5132336,,
05,04,05,611,34,Non-coniferous,Sawtimber,,116663041.188492,,
05,04,05,762,41,Non-coniferous,Pulpwood,,235318173.41321397,,
05,04,05,762,41,Non-coniferous,Pulpwood,,140098067.38616326,,
05,04,05,762,41,Non-coniferous,Pulpwood,,159258881.23672563,,
05,04,05,762,41,Non-coniferous,Pulpwood,,59083430.75781966,,
05,04,05,762,41,Non-coniferous,Sawtimber,,68172889.03405729,,
05,04,05,762,41,Non-coniferous,Sawtimber,,6187314.88614131,,
05,04,05,762,41,Non-coniferous,Sawtimber,,0.0,,
05,04,05,762,41,Non-coniferous,Sawtimber,,0.0,,
05,04,05,762,41,Non-coniferous,Sawtimber,,24354493.7238609,,
05,04,05,762,41,Non-coniferous,Sawtimber,,65068075.4751623,,
05,04,05,762,41,Non-coniferous,Sawtimber,,0.0,,
05,04,05,762,41,Non-coniferous,Sawtimber,,0.0,,
05,04,05,802,25,Non-coniferous,Pulpwood,,801220016.6933968,,
05,04,05,802,25,Non-coniferous,Pulpwood,,1539577660.9662592,,
05,04,05,802,25,Non-coniferous,Pulpwood,,2479261702.368948,,
05,04,05,802,25,Non-coniferous,Pulpwood,,2346706734.7009377,,
05,04,05,802,25,Non-coniferous,Sawtimber,,2949463125.531611,,
05,04,05,802,25,Non-coniferous,Sawtimber,,2147556302.104608,,
05,04,05,802,25,Non-coniferous,Sawtimber,,1417916106.5017989,,
05,04,05,802,25,Non-coniferous,Sawtimber,,1528762225.026795,,
05,04,05,802,25,Non-coniferous,Sawtimber,,1027831458.8006152,,
05,04,05,802,25,Non-coniferous,Sawtimber,,460360415.6951265,,
05,04,05,802,25,Non-coniferous,Sawtimber,,235574321.0916,,
05,04,05,802,25,Non-coniferous,Sawtimber,,151827931.3586284,,
05,04,05,812,28,Non-coniferous,Pulpwood,,126825884.57887273,,
05,04,05,812,28,Non-coniferous,Pulpwood,,108050099.42551032,,
05,04,05,812,28,Non-coniferous,Pulpwood,,259559502.41585708,,
05,04,05,812,28,Non-coniferous,Pulpwood,,251923564.54506248,,
05,04,05,812,28,Non-coniferous,Sawtimber,,248676063.805195,,
05,04,05,812,28,Non-coniferous,Sawtimber,,332432106.6300996,,
05,04,05,812,28,Non-coniferous,Sawtimber,,359542111.759432,,
05,04,05,812,28,Non-coniferous,Sawtimber,,238425148.61616188,,
05,04,05,812,28,Non-coniferous,Sawtimber,,362567792.9103867,,
05,04,05,812,28,Non-coniferous,Sawtimber,,142396392.00528,,
05,04,05,812,28,Non-coniferous,Sawtimber,,177366270.04788148,,
05,04,05,812,28,Non-coniferous,Sawtimber,,227903722.744742,,
05,04,05,822,27,Non-coniferous,Pulpwood,,938632.527350097,,
